,name,model,psnr,ssim,lpips
1632,09321.png,SRCNN,38.597634741475765,0.9816318,0.03239030763506889
1633,09329.png,SRCNN,24.315678150909132,0.7647407,0.32360702753067017
1634,09358.png,SRCNN,26.259383969179385,0.75787354,0.3975319564342499
1635,09363.png,SRCNN,23.774673574741215,0.78990936,0.2102532982826233
1636,09364.png,SRCNN,25.812345989042687,0.6870164,0.36845695972442627
1637,09367.png,SRCNN,25.99880912137547,0.77292377,0.2433091700077057
1638,09372.png,SRCNN,20.825561932912237,0.5907562,0.41792601346969604
1639,09375.png,SRCNN,29.713927165443295,0.92223126,0.10434161126613617
1640,09385.png,SRCNN,22.610491666859822,0.7729822,0.360850065946579
1641,09402.png,SRCNN,24.65220257288761,0.74824816,0.3442186117172241
1642,09447.png,SRCNN,20.669847953919227,0.5805834,0.6062737107276917
1643,09470.png,SRCNN,20.76354137548972,0.6143856,0.4663352966308594
1644,09507.png,SRCNN,26.263118923850982,0.7891272,0.3059340715408325
1645,09515.png,SRCNN,32.3384610683712,0.8527264,0.2010025978088379
1646,09540.png,SRCNN,26.00372386032167,0.8299888,0.20306140184402466
1647,09546.png,SRCNN,24.607607408404345,0.80801433,0.2579364776611328
1648,09552.png,SRCNN,18.018843855240874,0.7731707,0.24869169294834137
1649,09561.png,SRCNN,22.31541810039488,0.7202018,0.24203164875507355
1650,09576.png,SRCNN,24.33601748682923,0.6294819,0.48505279421806335
1651,09579.png,SRCNN,26.008777581353865,0.7767537,0.32221612334251404
1652,09587.png,SRCNN,29.86132057449535,0.7952308,0.28595873713493347
1653,09592.png,SRCNN,22.59936120068659,0.77646995,0.3435262441635132
1654,09593.png,SRCNN,26.446164600636166,0.80851036,0.1780204176902771
1655,09601.png,SRCNN,23.917534964247345,0.7612963,0.31254392862319946
1656,09602.png,SRCNN,28.301142850473234,0.7781873,0.31757721304893494
1657,09611.png,SRCNN,36.12055328248977,0.9717486,0.06491178274154663
1658,09615.png,SRCNN,28.60089464135335,0.82880384,0.24705523252487183
1659,09624.png,SRCNN,22.7357803869146,0.7065404,0.33039069175720215
1660,09649.png,SRCNN,24.165887040051395,0.6601462,0.5013541579246521
1661,09662.png,SRCNN,27.324831989753854,0.6980857,0.44960421323776245
1662,09692.png,SRCNN,22.468417953951516,0.75978476,0.30359333753585815
1663,09694.png,SRCNN,27.41786759385488,0.909777,0.14836491644382477
1664,09723.png,SRCNN,25.896068165984666,0.80098134,0.2983173429965973
1665,09725.png,SRCNN,26.946447495963312,0.6929572,0.44957855343818665
1666,09732.png,SRCNN,20.238749781341532,0.69982177,0.37046903371810913
1667,09800.png,SRCNN,24.870852083027323,0.7618253,0.38817766308784485
1668,09815.png,SRCNN,27.256797191031765,0.9041288,0.117660753428936
1669,09827.png,SRCNN,22.564168274978044,0.7673529,0.31163638830184937
1670,09829.png,SRCNN,22.742288411357695,0.5591671,0.5593414902687073
1671,09833.png,SRCNN,24.55129211069943,0.6413048,0.4500960111618042
1672,09844.png,SRCNN,16.609265536873643,0.77243024,0.19992230832576752
1673,09847.png,SRCNN,35.37212408315267,0.9675591,0.037392497062683105
1674,09852.png,SRCNN,29.378590258331094,0.8698352,0.1540013551712036
1675,09857.png,SRCNN,22.357960176851243,0.7272875,0.2858777344226837
1676,09866.png,SRCNN,24.323759739685897,0.74662584,0.32086068391799927
1677,09884.png,SRCNN,30.247592015279125,0.8867429,0.16525006294250488
1678,09908.png,SRCNN,23.24231222326898,0.74435455,0.34023869037628174
1679,09922.png,SRCNN,27.223819737287606,0.8474684,0.15727247297763824
1680,09950.png,SRCNN,24.6436870517958,0.78338456,0.2958579361438751
1681,09965.png,SRCNN,25.759921298749354,0.7527179,0.34353867173194885
1682,09986.png,SRCNN,29.81092664881208,0.87175107,0.18295367062091827
1683,09997.png,SRCNN,26.45688223976865,0.7960067,0.30299392342567444
1684,10016.png,SRCNN,23.37007651914596,0.752074,0.33587974309921265
1685,10031.png,SRCNN,25.135933984236956,0.7934258,0.23627039790153503
1686,10054.png,SRCNN,28.10493537636014,0.8267699,0.3347100019454956
1687,10055.png,SRCNN,19.714282794924223,0.6264296,0.44505780935287476
1688,10083.png,SRCNN,25.03533348407548,0.7796624,0.27584028244018555
1689,10099.png,SRCNN,25.68561312905395,0.63511807,0.14846083521842957
1690,10108.png,SRCNN,22.690640516018146,0.78686,0.273911714553833
1691,10120.png,SRCNN,26.77407993151772,0.6966214,0.3465089499950409
1692,10144.png,SRCNN,21.09748699568977,0.6145425,0.5514909029006958
1693,10146.png,SRCNN,22.35399853612652,0.7563772,0.30384790897369385
1694,10160.png,SRCNN,23.84470149148555,0.8056695,0.31972309947013855
1695,10163.png,SRCNN,21.333529917356515,0.57349235,0.4773930609226227
1696,10166.png,SRCNN,24.671391901127144,0.76198465,0.3509245216846466
1697,10175.png,SRCNN,24.881206280893302,0.74396974,0.29724714159965515
1698,10202.png,SRCNN,22.559435127166054,0.77833086,0.3704533576965332
1699,10213.png,SRCNN,24.703620819477976,0.7634838,0.2889007329940796
1700,10229.png,SRCNN,27.07500854819382,0.78794837,0.25918933749198914
1701,10245.png,SRCNN,25.264402741252788,0.91709715,0.11535168439149857
1702,10281.png,SRCNN,26.352624627927916,0.80767757,0.25873732566833496
1703,10300.png,SRCNN,24.41026353740435,0.76658696,0.3231144845485687
1704,10330.png,SRCNN,28.334305212524235,0.84328026,0.30744993686676025
1705,10363.png,SRCNN,17.77330683376789,0.7513402,0.2703855633735657
1706,10371.png,SRCNN,20.862882169839928,0.7977511,0.4199073612689972
1707,10386.png,SRCNN,20.70795887591288,0.5173938,0.47822368144989014
1708,10387.png,SRCNN,26.58900894502823,0.7917344,0.21111911535263062
1709,10393.png,SRCNN,26.493023376246477,0.84627026,0.2684553861618042
1710,10406.png,SRCNN,23.332793248454855,0.85258585,0.13271701335906982
1711,10424.png,SRCNN,24.671892907054463,0.7463481,0.35235893726348877
1712,10462.png,SRCNN,25.413014825445664,0.8064084,0.2732873558998108
1713,10473.png,SRCNN,27.470605211658423,0.77108663,0.2220049500465393
1714,10479.png,SRCNN,23.934814926142337,0.7917916,0.2110970914363861
1715,10486.png,SRCNN,30.75685831730603,0.80561996,0.326692134141922
1716,10498.png,SRCNN,23.021236540931636,0.739023,0.22172148525714874
1717,10500.png,SRCNN,25.892450664947546,0.77794075,0.24485638737678528
1718,10504.png,SRCNN,23.872343107155523,0.7110119,0.3318096399307251
1719,10518.png,SRCNN,21.264036144224892,0.6692066,0.3276318609714508
1720,10519.png,SRCNN,23.132968608684912,0.8057249,0.21986958384513855
1721,10526.png,SRCNN,37.0934533239984,0.97368747,0.05010173097252846
1722,10533.png,SRCNN,24.653982436240977,0.7615593,0.29975101351737976
1723,10543.png,SRCNN,26.279166043108763,0.7231155,0.352253794670105
1724,10549.png,SRCNN,26.851190654072873,0.7291985,0.28666025400161743
1725,10554.png,SRCNN,22.775467715292827,0.58813757,0.45141828060150146
1726,10573.png,SRCNN,28.962473237616813,0.929126,0.09633472561836243
1727,10603.png,SRCNN,21.8108347439455,0.81891537,0.23579832911491394
1728,10607.png,SRCNN,22.392770124358243,0.5754486,0.5555701851844788
1729,10614.png,SRCNN,26.963333756544976,0.89553976,0.13184155523777008
1730,10640.png,SRCNN,24.002702791917372,0.7469516,0.30843764543533325
1731,10652.png,SRCNN,26.996843252261726,0.8058355,0.23330533504486084
1732,10661.png,SRCNN,25.524660099298693,0.77118236,0.2562867999076843
1733,10689.png,SRCNN,27.588220117817993,0.769317,0.25123918056488037
1734,10716.png,SRCNN,23.3590597366767,0.6496224,0.34954962134361267
1735,10744.png,SRCNN,28.235831336428348,0.7214888,0.3773583173751831
1736,10766.png,SRCNN,21.0202978485672,0.6542383,0.5354282855987549
1737,10771.png,SRCNN,23.526349804062097,0.8815511,0.1619187891483307
1738,10772.png,SRCNN,22.55231362756955,0.77288103,0.2538618743419647
1739,10788.png,SRCNN,20.523740701203582,0.6002571,0.4671386480331421
1740,10790.png,SRCNN,25.286097135227315,0.80057853,0.2605528235435486
1741,10821.png,SRCNN,20.467122020119564,0.5887361,0.49591323733329773
1742,10822.png,SRCNN,29.802957129019806,0.81244737,0.22754338383674622
1743,10847.png,SRCNN,36.870843784098135,0.96764517,0.08492250740528107
1744,10860.png,SRCNN,26.383988244697548,0.72519463,0.3452220857143402
1745,10863.png,SRCNN,22.28225186322485,0.58393574,0.5086007118225098
1746,10867.png,SRCNN,26.878556160569357,0.68789405,0.4559939205646515
1747,10871.png,SRCNN,22.7846262803868,0.79609156,0.2847335934638977
1748,10879.png,SRCNN,37.93567059662108,0.9813073,0.032859720289707184
1749,10883.png,SRCNN,25.676647186139267,0.751585,0.38484713435173035
1750,10887.png,SRCNN,24.680115990738514,0.78743905,0.28207606077194214
1751,10912.png,SRCNN,23.449336244199365,0.5797627,0.4534885287284851
1752,10914.png,SRCNN,17.889866772331388,0.7689457,0.25189799070358276
1753,10921.png,SRCNN,21.53575995792933,0.53297126,0.5848989486694336
1754,10932.png,SRCNN,16.960978581635864,0.6528603,0.345302551984787
1755,10934.png,SRCNN,26.501589893157256,0.8091145,0.1792411208152771
1756,10967.png,SRCNN,26.868191014411668,0.6984028,0.37934038043022156
1757,10981.png,SRCNN,27.142224113457438,0.7026384,0.3343401253223419
1758,10986.png,SRCNN,21.75708379332887,0.68312293,0.5425679683685303
1759,11020.png,SRCNN,21.082034872003415,0.6484751,0.4289436638355255
1760,11051.png,SRCNN,24.559902826187717,0.8068374,0.2554604411125183
1761,11053.png,SRCNN,22.680791517311768,0.6362316,0.38243380188941956
1762,11068.png,SRCNN,25.961547009317705,0.83150214,0.19390082359313965
1763,11079.png,SRCNN,24.7332461401348,0.7862714,0.2666471302509308
1764,11108.png,SRCNN,20.092464957950675,0.55818105,0.3630598187446594
1765,11110.png,SRCNN,27.180007342833875,0.6996081,0.4452793598175049
1766,11115.png,SRCNN,20.410632356369195,0.5923349,0.4988783895969391
1767,11141.png,SRCNN,38.337830148626054,0.9817004,0.03149881586432457
1768,11167.png,SRCNN,24.524159991730983,0.74209714,0.31535112857818604
1769,11184.png,SRCNN,22.808427775757995,0.7767145,0.33665943145751953
1770,11194.png,SRCNN,25.839743522480553,0.76005393,0.3279433250427246
1771,11201.png,SRCNN,27.708642864984974,0.7785782,0.3234822750091553
1772,11209.png,SRCNN,16.131842188925912,0.6874754,0.27717646956443787
1773,11221.png,SRCNN,24.78286257224136,0.76616937,0.2843877077102661
1774,11227.png,SRCNN,22.90792762868535,0.73703986,0.29661571979522705
1775,11251.png,SRCNN,19.222873837867372,0.81209,0.19595253467559814
1776,11261.png,SRCNN,22.52060079531025,0.7620985,0.29581955075263977
1777,11268.png,SRCNN,25.291525934535404,0.7668449,0.2751355767250061
1778,11299.png,SRCNN,30.509584387489696,0.7491979,0.20289234817028046
1779,11305.png,SRCNN,30.110617379217658,0.94276047,0.07942955940961838
1780,11311.png,SRCNN,21.500265555340242,0.6560545,0.4478543996810913
1781,11337.png,SRCNN,25.35359784406165,0.91068345,0.10739061236381531
1782,11354.png,SRCNN,26.737683063116933,0.7985669,0.2730800211429596
1783,11358.png,SRCNN,24.760788109154568,0.67305845,0.3933883607387543
1784,11368.png,SRCNN,22.642848643803575,0.77042884,0.3215869665145874
1785,11374.png,SRCNN,19.734237590850775,0.59078246,0.4907923936843872
1786,11377.png,SRCNN,24.27607235060338,0.5388348,0.45345571637153625
1787,11400.png,SRCNN,21.62426830229496,0.7590602,0.3065664768218994
1788,11407.png,SRCNN,20.94326439316735,0.7203188,0.3280290365219116
1789,11414.png,SRCNN,19.73628327893107,0.521965,0.5165771842002869
1790,11463.png,SRCNN,16.570607627340387,0.7702393,0.19684383273124695
1791,11466.png,SRCNN,22.81988420010437,0.5661821,0.5556440353393555
1792,11484.png,SRCNN,26.128533988718008,0.8268582,0.21563582122325897
1793,11508.png,SRCNN,22.42043041252782,0.67466974,0.39607980847358704
1794,11533.png,SRCNN,24.721293526374208,0.731796,0.3456326723098755
1795,11545.png,SRCNN,23.594824426198446,0.7103868,0.33145880699157715
1796,11553.png,SRCNN,28.863728794076373,0.8954866,0.13148276507854462
1797,11568.png,SRCNN,21.035398713894775,0.8548743,0.16473090648651123
1798,11620.png,SRCNN,23.056973904891507,0.5935967,0.5139927864074707
1799,11631.png,SRCNN,22.43229959294599,0.74886435,0.2672649621963501
1800,11637.png,SRCNN,23.91948863739829,0.71054155,0.33198946714401245
1801,11649.png,SRCNN,25.66966298368125,0.80103976,0.21117755770683289
1802,11673.png,SRCNN,23.04132287063705,0.78322023,0.3752896189689636
1803,11674.png,SRCNN,23.665680451346716,0.7182574,0.32432061433792114
1804,11683.png,SRCNN,25.570488868543485,0.74456716,0.374151349067688
1805,11694.png,SRCNN,24.52035939455254,0.759197,0.2911660075187683
1806,11708.png,SRCNN,25.139813837615534,0.7656164,0.2989005446434021
1807,11737.png,SRCNN,20.083198795965895,0.57324404,0.3805551826953888
1808,11756.png,SRCNN,22.491810584733024,0.70726126,0.341053307056427
1809,11774.png,SRCNN,19.617730383515127,0.80645305,0.162452831864357
1810,11783.png,SRCNN,25.849106797781474,0.79335237,0.3083837330341339
1811,11785.png,SRCNN,29.896676855408202,0.82743573,0.2575743496417999
1812,11793.png,SRCNN,30.51378235322501,0.76213956,0.1999913454055786
1813,11802.png,SRCNN,21.201145657475994,0.61955357,0.5473071336746216
1814,11831.png,SRCNN,16.042638534907663,0.7862797,0.2044501006603241
1815,11844.png,SRCNN,22.792226016218592,0.73370266,0.22597482800483704
1816,11860.png,SRCNN,22.88523850658445,0.5868327,0.5298546552658081
1817,11870.png,SRCNN,25.53842935918646,0.91176844,0.13612410426139832
1818,11911.png,SRCNN,22.399130010511694,0.7178511,0.24558714032173157
1819,11924.png,SRCNN,36.7531048773363,0.96824294,0.08123493939638138
1820,11926.png,SRCNN,28.562722171691,0.81888086,0.25997596979141235
1821,11949.png,SRCNN,21.881003946585945,0.86374897,0.14870133996009827
1822,11958.png,SRCNN,18.940003498971436,0.82729244,0.19855162501335144
1823,11964.png,SRCNN,25.423076569350226,0.80147797,0.22967645525932312
1824,11978.png,SRCNN,28.417037527911326,0.88530284,0.2831997275352478
1825,11992.png,SRCNN,21.572364712017404,0.6720505,0.3656114339828491
1826,12003.png,SRCNN,23.525925398822714,0.7303522,0.31281429529190063
1827,12013.png,SRCNN,24.628033072153745,0.70706695,0.44087427854537964
1828,12025.png,SRCNN,22.983605331899298,0.73250955,0.33631688356399536
1829,12029.png,SRCNN,23.211197502156455,0.56742543,0.5491455793380737
1830,12044.png,SRCNN,23.69862157657505,0.7131831,0.3693850636482239
1831,12050.png,SRCNN,26.654333659211314,0.7097191,0.39134520292282104
1832,12055.png,SRCNN,22.311264668411745,0.67584354,0.39726388454437256
1833,12064.png,SRCNN,23.800118142816213,0.6822509,0.399619460105896
1834,12068.png,SRCNN,22.354899181082082,0.75616723,0.30659663677215576
1835,12078.png,SRCNN,20.857301664462014,0.58229226,0.4641261100769043
1836,12154.png,SRCNN,21.98680394692321,0.6555421,0.35978835821151733
1837,12165.png,SRCNN,19.80641665417252,0.603643,0.5639078617095947
1838,12167.png,SRCNN,29.90055730210792,0.771038,0.3057662546634674
1839,12177.png,SRCNN,27.037436232370137,0.8031039,0.1821204125881195
1840,12203.png,SRCNN,24.896828954719034,0.6849324,0.3441489338874817
1841,12218.png,SRCNN,19.04667158276462,0.62724876,0.35115689039230347
1842,12225.png,SRCNN,18.226169162904476,0.69987386,0.41702866554260254
1843,12236.png,SRCNN,24.55146523058613,0.7755232,0.2651842534542084
1844,12238.png,SRCNN,22.45089619484185,0.6779303,0.4583023488521576
1845,12260.png,SRCNN,22.434149022310415,0.76021355,0.31302517652511597
1846,12280.png,SRCNN,24.454115301689406,0.7669056,0.3156287968158722
1847,12307.png,SRCNN,19.868614675668425,0.83940107,0.3603251576423645
1848,12319.png,SRCNN,24.51256403855013,0.7496006,0.3475936949253082
1849,12335.png,SRCNN,28.314216180583593,0.75870246,0.3568181097507477
1850,12337.png,SRCNN,24.571415333714818,0.72611886,0.3485161066055298
1851,12353.png,SRCNN,23.090970621923752,0.59984195,0.5005537271499634
1852,12378.png,SRCNN,23.63480839361805,0.6795872,0.327879399061203
1853,12392.png,SRCNN,30.3742123117723,0.9352431,0.06249947100877762
1854,12398.png,SRCNN,30.26232159113834,0.79033786,0.3330915570259094
1855,12404.png,SRCNN,26.350026094701594,0.8937549,0.11198519170284271
1856,12418.png,SRCNN,23.409134835239822,0.73408747,0.3284642696380615
1857,12427.png,SRCNN,18.106486945683585,0.77757645,0.1898200362920761
1858,12428.png,SRCNN,22.388077152164698,0.67632145,0.4359394907951355
1859,12433.png,SRCNN,28.739822302101068,0.7911125,0.34953412413597107
1860,12441.png,SRCNN,25.00133278693975,0.7011206,0.32415398955345154
1861,12458.png,SRCNN,28.411979507103315,0.72100085,0.4165958762168884
1862,12512.png,SRCNN,20.150589807464215,0.6376874,0.4077377915382385
1863,12513.png,SRCNN,26.885177013092854,0.74417067,0.16845236718654633
1864,12527.png,SRCNN,25.77615617735789,0.7431112,0.32860100269317627
1865,12535.png,SRCNN,25.819691316612108,0.79181165,0.26647886633872986
1866,12544.png,SRCNN,18.364026602485698,0.7346935,0.2969844937324524
1867,12554.png,SRCNN,23.391654507588292,0.74479383,0.21442624926567078
1868,12619.png,SRCNN,22.610010783850495,0.6992314,0.3808009922504425
1869,12635.png,SRCNN,31.1209443109356,0.777291,0.17958763241767883
1870,12637.png,SRCNN,26.752494106081773,0.803907,0.18691414594650269
1871,12639.png,SRCNN,36.8310879091089,0.9768892,0.02175932377576828
1872,12667.png,SRCNN,25.29353794304687,0.7486151,0.3767797350883484
1873,12669.png,SRCNN,21.72128751572572,0.5612524,0.46419087052345276
1874,12674.png,SRCNN,23.864028039921283,0.71239156,0.3311079144477844
1875,12680.png,SRCNN,27.171575129888005,0.7043178,0.44261935353279114
1876,12684.png,SRCNN,29.07813210282167,0.74213856,0.3805864751338959
1877,12690.png,SRCNN,24.30069664028077,0.7685501,0.266240656375885
1878,12693.png,SRCNN,25.649585064034504,0.7759442,0.311318039894104
1879,12734.png,SRCNN,23.300478978466288,0.7064615,0.311417818069458
1880,12756.png,SRCNN,23.235021484733736,0.6798425,0.3457496762275696
1881,12770.png,SRCNN,24.40314617563994,0.773082,0.26523709297180176
1882,12796.png,SRCNN,23.068231742500565,0.749994,0.31251856684684753
1883,12806.png,SRCNN,24.60532630783263,0.69695824,0.4596608877182007
1884,12812.png,SRCNN,22.34587970415065,0.7235346,0.3617027699947357
1885,12815.png,SRCNN,36.965994923725816,0.96523,0.07322733104228973
1886,12827.png,SRCNN,23.614812044671343,0.67063016,0.3891714811325073
1887,12830.png,SRCNN,20.341782025642566,0.6295653,0.4010046422481537
1888,12837.png,SRCNN,22.512128943693547,0.55729467,0.4362016022205353
1889,12854.png,SRCNN,25.913852895389894,0.78821564,0.3557248115539551
1890,12864.png,SRCNN,25.96788786590104,0.8629346,0.17670342326164246
1891,12874.png,SRCNN,24.01927969881536,0.65625614,0.5370606184005737
1892,12885.png,SRCNN,25.215604057423153,0.7116304,0.32905489206314087
1893,12898.png,SRCNN,19.094643549119453,0.60806817,0.37866970896720886
1894,12914.png,SRCNN,30.461348431779843,0.9349308,0.06120975688099861
1895,12921.png,SRCNN,29.988602530424842,0.8045604,0.24351276457309723
1896,12932.png,SRCNN,19.847634125289137,0.8418526,0.3477041721343994
1897,12954.png,SRCNN,23.12486161635995,0.5966553,0.5095365643501282
1898,12979.png,SRCNN,24.876242941166453,0.8465295,0.16977941989898682
1899,12981.png,SRCNN,23.762709824539616,0.7251336,0.31699758768081665
1900,12989.png,SRCNN,23.63500969770971,0.745444,0.4601081311702728
1901,12993.png,SRCNN,23.91613864283119,0.7450382,0.30091235041618347
1902,13001.png,SRCNN,26.63681560372405,0.79652596,0.23378925025463104
1903,13005.png,SRCNN,26.426142143102645,0.79528767,0.22826115787029266
1904,13007.png,SRCNN,23.558974668592878,0.6673979,0.3618301749229431
1905,13027.png,SRCNN,22.46994767292903,0.700875,0.491438627243042
1906,13060.png,SRCNN,23.127418500283184,0.6987476,0.3184356391429901
1907,13061.png,SRCNN,24.5998092751069,0.7360485,0.29286158084869385
1908,13066.png,SRCNN,29.475687651660458,0.97416544,0.02405574358999729
1909,13090.png,SRCNN,20.907420591272437,0.90303105,0.1401616781949997
1910,13104.png,SRCNN,24.678214666251996,0.7719191,0.29308703541755676
1911,13108.png,SRCNN,23.842545175489565,0.7541699,0.44529223442077637
1912,13110.png,SRCNN,24.726284797174678,0.66862005,0.35421910881996155
1913,13137.png,SRCNN,25.713331531212322,0.8529629,0.18852965533733368
1914,13138.png,SRCNN,24.182970890648512,0.71513796,0.451602041721344
1915,13170.png,SRCNN,28.161703788934208,0.8158853,0.33499133586883545
1916,13205.png,SRCNN,19.589873634863714,0.5642087,0.3910037875175476
1917,13212.png,SRCNN,26.809686015539388,0.88889337,0.1289445459842682
1918,13263.png,SRCNN,26.743384959544553,0.8483372,0.18577852845191956
1919,13269.png,SRCNN,22.718096034626743,0.6977059,0.3887806236743927
1920,13304.png,SRCNN,27.885733414021765,0.8504753,0.2085324078798294
1921,13309.png,SRCNN,22.402592486662336,0.5908808,0.4307337999343872
1922,13315.png,SRCNN,26.364041489833777,0.8035311,0.2672523558139801
1923,13335.png,SRCNN,22.03861292998987,0.7313183,0.2933896481990814
1924,13350.png,SRCNN,24.72574967502771,0.7699244,0.2930986285209656
1925,13396.png,SRCNN,19.395409062991654,0.4976821,0.5046887397766113
1926,13406.png,SRCNN,24.64481853513099,0.62602586,0.4420247972011566
1927,13418.png,SRCNN,26.24386738322073,0.7774625,0.2290371060371399
1928,13419.png,SRCNN,25.15216782219969,0.75624233,0.2509198784828186
1929,13431.png,SRCNN,23.622684948140105,0.7123365,0.3302381932735443
1930,13436.png,SRCNN,30.263646228269998,0.8817622,0.13989299535751343
1931,13437.png,SRCNN,24.7078394719815,0.73732954,0.3349936008453369
1932,13439.png,SRCNN,26.778982818429213,0.7363329,0.3743990659713745
1933,13458.png,SRCNN,24.47833351988394,0.7335684,0.34497371315956116
1934,13463.png,SRCNN,26.209874227105246,0.64033765,0.27152469754219055
1935,13471.png,SRCNN,26.947454015456668,0.8479925,0.3578411042690277
1936,13480.png,SRCNN,25.882517512684814,0.74311143,0.29976287484169006
1937,13483.png,SRCNN,36.780454006416704,0.9671287,0.08144474029541016
1938,13487.png,SRCNN,23.707544149012662,0.73946786,0.3398149311542511
1939,13489.png,SRCNN,22.21484967080645,0.80318755,0.26603519916534424
1940,13504.png,SRCNN,23.38754930053744,0.75366896,0.32312896847724915
1941,13513.png,SRCNN,29.57245240744011,0.7651226,0.3168190121650696
1942,13519.png,SRCNN,32.32044348919378,0.8539302,0.1921858936548233
1943,13534.png,SRCNN,23.592979175619895,0.7512978,0.22074022889137268
1944,13574.png,SRCNN,27.80141656189805,0.71975225,0.3655153810977936
1945,13585.png,SRCNN,23.35672566885195,0.74224526,0.35672539472579956
1946,13589.png,SRCNN,24.739743037539206,0.7006848,0.4551510214805603
1947,13621.png,SRCNN,23.837637305886226,0.7169284,0.3672895133495331
1948,13639.png,SRCNN,22.851788196923046,0.7436834,0.35832905769348145
1949,13642.png,SRCNN,25.701090111020292,0.62522334,0.42762380838394165
1950,13647.png,SRCNN,22.515804550570216,0.7201795,0.3033437430858612
1951,13648.png,SRCNN,34.03303425749876,0.8154208,0.14502711594104767
1952,13682.png,SRCNN,24.46089340793356,0.75232697,0.2940240204334259
1953,13690.png,SRCNN,17.385125424142934,0.5784947,0.5755503177642822
1954,13692.png,SRCNN,20.85224237109162,0.6102831,0.4823877215385437
1955,13719.png,SRCNN,26.889799363560893,0.78322583,0.19635233283042908
1956,13729.png,SRCNN,22.86901998095413,0.6545275,0.4671896696090698
1957,13757.png,SRCNN,22.94163402112648,0.7324815,0.3375650644302368
1958,13793.png,SRCNN,21.380176082075465,0.5513899,0.4345147907733917
1959,13799.png,SRCNN,19.174332353151286,0.6008731,0.46719634532928467
1960,13834.png,SRCNN,21.876336013984243,0.67218345,0.3493981957435608
1961,13836.png,SRCNN,24.700863710734282,0.65626216,0.21315939724445343
1962,13872.png,SRCNN,21.956959655996716,0.5776376,0.5122905969619751
1963,13896.png,SRCNN,22.83197742772937,0.73423123,0.33268141746520996
1964,13897.png,SRCNN,24.613072337581276,0.69882566,0.41275519132614136
1965,13919.png,SRCNN,22.51005750616825,0.57720906,0.4299859404563904
1966,13937.png,SRCNN,22.717121614212736,0.5633652,0.556334376335144
1967,13943.png,SRCNN,23.821720969471606,0.7654231,0.3038843274116516
1968,13954.png,SRCNN,24.634629658979353,0.7183067,0.3522421717643738
1969,13984.png,SRCNN,27.47983136766745,0.8179593,0.23864209651947021
1970,13991.png,SRCNN,27.073706241431648,0.80883193,0.29256999492645264
1971,13994.png,SRCNN,35.636833491025136,0.97023314,0.052279986441135406
1972,13995.png,SRCNN,22.686654051123547,0.6588954,0.46580034494400024
1973,14010.png,SRCNN,23.159326198939944,0.5965397,0.5093295574188232
1974,14023.png,SRCNN,22.72521698441595,0.77550226,0.3454812467098236
1975,14052.png,SRCNN,28.90403907599559,0.8462918,0.1671564280986786
1976,14058.png,SRCNN,22.601690191401794,0.7696316,0.32210761308670044
1977,14071.png,SRCNN,17.621124510778415,0.50037146,0.47376012802124023
1978,14107.png,SRCNN,24.87042865374514,0.7563533,0.32126617431640625
1979,14134.png,SRCNN,28.893582436508424,0.7359516,0.3706139028072357
1980,14140.png,SRCNN,22.604974411483628,0.6991522,0.3867608606815338
1981,14202.png,SRCNN,23.00788012483622,0.56510574,0.5454766154289246
1982,14207.png,SRCNN,23.245437832788724,0.5652022,0.5639961361885071
1983,14231.png,SRCNN,21.501571281522857,0.6966211,0.36639732122421265
1984,14248.png,SRCNN,24.175645652377135,0.807738,0.20067106187343597
1985,14308.png,SRCNN,35.73513086782959,0.96848154,0.0615960955619812
1986,14310.png,SRCNN,23.134014365577254,0.525186,0.4685010612010956
1987,14316.png,SRCNN,30.989522304389645,0.9067095,0.1163453534245491
1988,14333.png,SRCNN,21.418473184747718,0.5390353,0.5708926916122437
1989,14335.png,SRCNN,24.816143478367945,0.8171484,0.25099489092826843
1990,14337.png,SRCNN,23.787165073601578,0.72171515,0.36231881380081177
1991,14341.png,SRCNN,23.446635230529587,0.57121736,0.4612026810646057
1992,14344.png,SRCNN,26.485563687275913,0.8064161,0.2950167655944824
1993,14364.png,SRCNN,23.836057881792392,0.54861015,0.5750004053115845
1994,14382.png,SRCNN,29.783326222045737,0.8752603,0.17563048005104065
1995,14390.png,SRCNN,24.24782727446358,0.75142473,0.2743785083293915
1996,14394.png,SRCNN,25.78158188065517,0.724346,0.3815203607082367
1997,14410.png,SRCNN,24.145856755285337,0.6743303,0.3441406786441803
1998,14419.png,SRCNN,36.255983621780125,0.97632736,0.021829679608345032
1999,14424.png,SRCNN,20.800623968026102,0.6857012,0.26605892181396484
2000,00020.png,SRCNN+Sharpen,24.363866000573037,0.7969351,0.2228115200996399
2001,00023.png,SRCNN+Sharpen,22.72731581969662,0.5850931,0.49616503715515137
2002,00029.png,SRCNN+Sharpen,24.183619907123543,0.8152518,0.20712938904762268
2003,00044.png,SRCNN+Sharpen,21.662759449113146,0.6929717,0.31861844658851624
2004,00062.png,SRCNN+Sharpen,28.834753234823122,0.8414709,0.15341445803642273
2005,00067.png,SRCNN+Sharpen,17.747426052782387,0.7249219,0.28614774346351624
2006,00076.png,SRCNN+Sharpen,23.30129816859335,0.75563353,0.30434465408325195
2007,00077.png,SRCNN+Sharpen,33.60186699004016,0.97396284,0.03960429131984711
2008,00120.png,SRCNN+Sharpen,32.78580994545031,0.96783596,0.05944289267063141
